525425995076354000	2263997703	@whyjamesmile  sdv amor?	0	-23.972197	-46.317609	0	2014-10-24 01:18:13+02	2014-10-24 01:18:13.9635+02	9361	2014-10-24 01:18:13.9646+02	cholera
525425998482125000	1183545151	@LittleMix @JadesCookies HAHAHAHA	0	-23.487067	-46.647483	0	2014-10-24 01:18:14+02	2014-10-24 01:18:14.776357+02	54440	2014-10-24 01:18:14.77742+02	cold
525425998410441000	78017388	Long day at work, now it's time to unwind @CrownRoyal on the rocks! http://t.co/2cSF82eKvO	0	29.512509	-98.5492	0	2014-10-24 01:18:14+02	2014-10-24 01:18:14.93054+02	3985	2014-10-24 01:18:14.931762+02	flu
525426003943096000	29704957	My doctor's new office is across the street from Neimans. Looks like feeling bad might start feeling good?	0	34.067063	-118.407547	0	2014-10-24 01:18:15+02	2014-10-24 01:18:16.069738+02	1504	2014-10-24 01:18:16.070816+02	mumps
525426003796308000	969098130	It hurts knowing she does that .	0	36.171844	-115.121627	0	2014-10-24 01:18:15+02	2014-10-24 01:18:16.072323+02	6345	2014-10-24 01:18:16.073358+02	cancer
525426004450611000	53220036	I wish I had money	0	39.946133	-75.161173	0	2014-10-24 01:18:16+02	2014-10-24 01:18:16.221069+02	11344	2014-10-24 01:18:16.222183+02	fever
525426005461467000	1045330111	ATLEAST TAFT ISNT TURNT DOWN	0	34.226666	-118.502327	0	2014-10-24 01:18:16+02	2014-10-24 01:18:16.444022+02	12203	2014-10-24 01:18:16.445082+02	flu
525426008376500000	469967094	Happy birthday @lizzy_boisel_14 ?????????? hope you've had a great day and going to have a good night!!	0	39.326065	-82.097092	0	2014-10-24 01:18:17+02	2014-10-24 01:18:17.116628+02	8561	2014-10-24 01:18:17.117785+02	fever
525426015242568000	1366842973	reach to the stars is difficult,But you should try http://t.co/56tkErfQNr	0			0	2014-10-24 01:18:18+02	2014-10-24 01:18:18.81811+02	9069	2014-10-24 01:18:18.819342+02	measles
525426016437948000	1873034610	@KeatonStromberg #4DaysForeverTogether http://t.co/qezWOnZDdK     WHAT ABOUT COMING TO BRAZIL? PLEASE FOLLOW ME, I LOVE U X18	0			0	2014-10-24 01:18:18+02	2014-10-24 01:18:19.041582+02	18547	2014-10-24 01:18:19.042713+02	cholera
525426017192936000	423643675	&amp; he held up a piece of paper that said 'Ebola' :|	0	51.296561	1.060233	0	2014-10-24 01:18:19+02	2014-10-24 01:18:19.275342+02	6789	2014-10-24 01:18:19.276426+02	fever
525426018761597000	1906008530	Lucks just not my thing ????	0	26.714621	-81.786886	0	2014-10-24 01:18:19+02	2014-10-24 01:18:19.593098+02	3756	2014-10-24 01:18:19.594239+02	typhoid
525426019290087000	2803120659	So glad I live in the land of the best Chinese food!!!! #winning #ginese	0	37.138933	-93.332663	0	2014-10-24 01:18:19+02	2014-10-24 01:18:19.717404+02	47	2014-10-24 01:18:19.718504+02	fever
525425994577224000	1215850692	yyyy do I do that????	0	38.58199	-77.776739	0	2014-10-24 01:18:13+02	2014-10-24 01:18:14.078578+02	31677	2014-10-24 01:18:14.079589+02	hernia
525425996380774000	23122216	I'm at Earls Restaurant and Bar in St Albert, AB https://t.co/bTKxRdIV5a	0	53.642018	-113.626378	0	2014-10-24 01:18:14+02	2014-10-24 01:18:14.265022+02	15805	2014-10-24 01:18:14.266062+02	flu
525425998188544000	368969806	BAAAAAAAAHHHHHHH an eight legged furry arthropod with fangs the size of a saber-tooth tiger just crawled across my face ???????????? #cantsleepnow	0	51.440254	-0.092984	0	2014-10-24 01:18:14+02	2014-10-24 01:18:14.698976+02	1672	2014-10-24 01:18:14.700017+02	typhoid
525425999073542000	891801211	NBA TV is life	0	39.808472	-75.031864	0	2014-10-24 01:18:14+02	2014-10-24 01:18:14.899489+02	19612	2014-10-24 01:18:14.900591+02	cholera
525426002793873000	2345409972	I'm at Cantinho A&amp;A in Maceio, AL https://t.co/h8E7DvtE7D	0	-9.667715	-35.713385	0	2014-10-24 01:18:15+02	2014-10-24 01:18:15.795573+02	858	2014-10-24 01:18:15.796635+02	flu
525426004777771000	58309668	"@troopatray: @AllAboutDee_ @ahsetal_ all tha niggas U fuxk with are dubs"I am dead bru	0	33.662747	-84.010623	0	2014-10-24 01:18:16+02	2014-10-24 01:18:16.27643+02	4946	2014-10-24 01:18:16.277541+02	hernia
525426005918630000	75036923	Nothing says Love like pointing out all my flaws!! ???????? I really want to go to this church. #Not Yes??? http://t.co/frk5JC6Lka	0	33.30106	-87.604497	0	2014-10-24 01:18:16+02	2014-10-24 01:18:16.580581+02	20240	2014-10-24 01:18:16.581623+02	hernia
525426008472572000	360385218	My favourite! #Tofu drumsticks at #VegetarianHaven in #Toronto! #govegan #vegan #veganism #veganman??? http://t.co/gw4PHx5aIT	0	43.656007	-79.392716	0	2014-10-24 01:18:17+02	2014-10-24 01:18:17.202503+02	7078	2014-10-24 01:18:17.203612+02	measles
525426008737198000	1542529086	@standirish PQP VC N??O ?? 3/3 ?? 4/4 VTNC SJKAGJFHJAJSHK	0			0	2014-10-24 01:18:17+02	2014-10-24 01:18:17.294625+02	22782	2014-10-24 01:18:17.295727+02	flu
525426012918915000	634042607	No pep rally tomorrow got me in my feelings	0	38.704746	-76.543436	0	2014-10-24 01:18:18+02	2014-10-24 01:18:18.227035+02	11735	2014-10-24 01:18:18.228105+02	cold
525426015016075000	7622892	Dinner (@ Catalyst Restaurant - @catalystcam in Cambridge, MA) https://t.co/Ta1I89tmW3	0	42.363015	-71.091628	0	2014-10-24 01:18:18+02	2014-10-24 01:18:18.734267+02	3166	2014-10-24 01:18:18.735387+02	cold
525426021559173000	2823637059	Miss everyone????????	0	57.899478	-6.797359	0	2014-10-24 01:18:20+02	2014-10-24 01:18:20.256829+02	65	2014-10-24 01:18:20.257884+02	cold
525426022259646000	186773311	@VirginTrains after being told I couldn't get an earlier train because the delay would be max 20mins, it turned out to be 1 hour..	0	53.370223	-1.495939	0	2014-10-24 01:18:20+02	2014-10-24 01:18:20.501597+02	427	2014-10-24 01:18:20.502769+02	fever
525426001577140000	1603703804	Kilie is so fucking perfect it kills me a little every time I see her	0	30.133131	-81.761579	0	2014-10-24 01:18:15+02	2014-10-24 01:18:15.514717+02	72517	2014-10-24 01:18:15.515845+02	fever
525426010217800000	2835996783	FOLLOW ME http://t.co/wPJw7iCn6f	0			0	2014-10-24 01:18:17+02	2014-10-24 01:18:17.914268+02	5	2014-10-24 01:18:17.915403+02	flu
525426014198194000	56459627	Some niggas loyalty end when the benefits stop.	0	30.766952	-95.6359	0	2014-10-24 01:18:18+02	2014-10-24 01:18:18.520971+02	65448	2014-10-24 01:18:18.522049+02	hernia
525426016433742000	188927071	.@JamieBelcher6 says a trailer became detached from the vehicle pulling it, and the trailer hit a power pole. There were no injuries. #dechr	0			0	2014-10-24 01:18:18+02	2014-10-24 01:18:19.104039+02	930	2014-10-24 01:18:19.10509+02	diabetes
525426017754952000	1132244636	Can not express it enough how annoying it is when someone sends me a snapchat but also puts it in their story too ????????????	0	42.937014	-87.974653	0	2014-10-24 01:18:19+02	2014-10-24 01:18:19.35673+02	379	2014-10-24 01:18:19.357807+02	flu
525426022326358000	47857992	@MunkiRylz duh I'm an idiot. Let's just make it a BYOD. Let's include all the drugs.	0	39.000239	-94.672665	0	2014-10-24 01:18:20+02	2014-10-24 01:18:20.504307+02	10706	2014-10-24 01:18:20.505383+02	diabetes
525426025262768000	52523815	Hells burger and just fr??es please! (at @GordonRamsay BurGR in Las Vegas, NV) https://t.co/yZMkPhGghR	0	36.110868	-115.17291	0	2014-10-24 01:18:21+02	2014-10-24 01:18:21.180602+02	15906	2014-10-24 01:18:21.181729+02	fever
525426025870922000	273070007	I want to go ride my bike but I cannot find a helmet and my dad won't let me go without one. Am I like 12? ????	0	33.531426	-117.140569	0	2014-10-24 01:18:21+02	2014-10-24 01:18:21.338025+02	20857	2014-10-24 01:18:21.339113+02	typhoid
525425999245480000	1580964145	@CrawfordCollins you may not notice this tweet ???? but thanks for exist???My dream is to have your follow ???? love you so much Crawford ???????x1,880	0			0	2014-10-24 01:18:14+02	2014-10-24 01:18:14.953476+02	14080	2014-10-24 01:18:14.954522+02	fever
525426001577513000	2391472585	Whenever Thinking about you comes on now, I definitely say Potato instead of tornado now. Dammit.	0	33.985518	-117.740158	0	2014-10-24 01:18:15+02	2014-10-24 01:18:15.570321+02	1553	2014-10-24 01:18:15.571337+02	cancer
525426002244436000	2325940782	@robertsanchezrd Ver HLO@ MIRAME SALSA en YouTube - HLO@ MIRAME SALSA: http://t.co/IaBTE7s2KI comp??rtelo SALSA sin malicia vaina vakana	0	19.546555	-71.707368	0	2014-10-24 01:18:15+02	2014-10-24 01:18:15.683515+02	1659	2014-10-24 01:18:15.684563+02	fever
525426003133612000	531298864	Massage chairs and nail salons...????	0	45.536509	-122.861781	0	2014-10-24 01:18:15+02	2014-10-24 01:18:15.873067+02	5448	2014-10-24 01:18:15.874147+02	fever
525426005151064000	540148628	Homemade clam chowder ready to serve tonight. Fine in or take out http://t.co/25mQ3m4nt0	0	0	0	0	2014-10-24 01:18:16+02	2014-10-24 01:18:16.489128+02	3618	2014-10-24 01:18:16.490255+02	flu
525426006606508000	343878521	Females Going to Get Mad Regardless , Whether u Lied or Told the Truth ????????????	0	40.629482	-73.905639	0	2014-10-24 01:18:16+02	2014-10-24 01:18:16.686986+02	45663	2014-10-24 01:18:16.688009+02	cold
525426007730557000	289835483	I seriously hate cox cable there are always issues every month with them.	0	33.391183	-112.089562	0	2014-10-24 01:18:16+02	2014-10-24 01:18:16.975741+02	7530	2014-10-24 01:18:16.976772+02	cancer
525426009982898000	2493471522	@DIRTYJEEZ ``INTENTO CONVENCERME????TEMA DE MI 2?? MAQUETA ESPERO QUE TE GUSTE SALUDOS DESDE CARABANCHEL GRACIAS: http://t.co/YEBwKn3Zs6	0			0	2014-10-24 01:18:17+02	2014-10-24 01:18:17.496382+02	15465	2014-10-24 01:18:17.497482+02	typhoid
525426009323999000	73452506	Hard to see the #SolarEclipse in #Sacramento #California right now as clouds cushion the #Sun. #cawx http://t.co/dx7XpxkOKN	0	38.552385	-121.420053	0	2014-10-24 01:18:17+02	2014-10-24 01:18:17.637924+02	46960	2014-10-24 01:18:17.639299+02	hepatitis
525426011891323000	2733807316	I remember when @e_Jones342 sang this in the talent show http://t.co/Isj4jqqcnh	0	34.238772	-84.475999	0	2014-10-24 01:18:17+02	2014-10-24 01:18:18.168305+02	1614	2014-10-24 01:18:18.169538+02	flu
525426015225803000	451005783	These are the tits ???????????? http://t.co/HUu25UQFyP	0	55.818412	-4.261043	0	2014-10-24 01:18:18+02	2014-10-24 01:18:18.848254+02	4323	2014-10-24 01:18:18.849429+02	cold
525426020334445000	2292115182	Went running today with @Nickalis_D then trained for a few minutes!!	0			0	2014-10-24 01:18:19+02	2014-10-24 01:18:19.99368+02	2909	2014-10-24 01:18:19.994688+02	malaria
525426021198496000	269067853	@Samiragarcia9 I just searched my name too lol	0	42.208948	-83.210769	0	2014-10-24 01:18:20+02	2014-10-24 01:18:20.209657+02	14559	2014-10-24 01:18:20.210762+02	flu
525426022758752000	8815922	@argyris @scalding nice work! Iterative jobs should be no problem now.	0	37.791579	-122.439607	0	2014-10-24 01:18:20+02	2014-10-24 01:18:20.591999+02	6727	2014-10-24 01:18:20.593124+02	cancer
525426023957938000	213803207	???The best designers???understand when and where they can affect change??????	0			0	2014-10-24 01:18:20+02	2014-10-24 01:18:20.945045+02	5334	2014-10-24 01:18:20.946104+02	malaria
525426024881074000	251623834	Making #gainz at Koto with the fam! That's not my angry orchard it's pops because he's a lightweight..??? http://t.co/VpUXysSmg9	0	41.353252	-72.06007	0	2014-10-24 01:18:20+02	2014-10-24 01:18:21.064644+02	3633	2014-10-24 01:18:21.065779+02	cold
525426002726384000	1428742758	#VIVA2014 @ Potential Church Cooper City Campus http://t.co/CaJ5zrh8WO	0	26.044885	-80.314364	0	2014-10-24 01:18:15+02	2014-10-24 01:18:15.817343+02	3122	2014-10-24 01:18:15.818458+02	cold
525426004538708000	2462367118	Just passed the McDonald's where my grandmother almost got us into a fight after district band #memories ??????	0	41.224402	-75.879198	0	2014-10-24 01:18:16+02	2014-10-24 01:18:16.194895+02	1093	2014-10-24 01:18:16.195959+02	cancer
525426005499191000	928621350	If you didn't hear it come out my mouth then you shouldn't believe it ???? That's that childish shit ???????	0	41.81799	-87.684247	0	2014-10-24 01:18:16+02	2014-10-24 01:18:16.438912+02	1657	2014-10-24 01:18:16.439995+02	flu
525426006543581000	630807906	Dinner with my Dad for his 51st birthday! (@ Chuck's Steakhouse &amp; Margaritagrill in Auburn, MA) https://t.co/1L8iatwrdv	0	42.181739	-71.861884	0	2014-10-24 01:18:16+02	2014-10-24 01:18:16.774331+02	4967	2014-10-24 01:18:16.775414+02	cold
525426008280015000	934893643	That awkward moment when you get rivendell and arendelle mixed up	0	55.935709	-3.481681	0	2014-10-24 01:18:16+02	2014-10-24 01:18:17.114437+02	1093	2014-10-24 01:18:17.115511+02	typhoid
525426011853574000	434662504	my nephew is gonna be a sneaker head from when he comes out the womb yo	0	36.269238	-115.248369	0	2014-10-24 01:18:17+02	2014-10-24 01:18:17.94488+02	22732	2014-10-24 01:18:17.945928+02	flu
525426016299541000	439293425	Morning ... (at Program Research Development RCTI) ??? https://t.co/U4mBXfzCEo	0	-6.19446	106.76657	0	2014-10-24 01:18:18+02	2014-10-24 01:18:19.03509+02	2141	2014-10-24 01:18:19.036194+02	cold
525426020326052000	57080086	She got a big booty so I call her big booty! #birthdaysong @niicoleehealey listening to this right now and missing youuuu ????	0	40.199774	-75.235268	0	2014-10-24 01:18:19+02	2014-10-24 01:18:19.981834+02	2758	2014-10-24 01:18:19.982932+02	cancer
525426021861188000	2486686178	morning :)	0			0	2014-10-24 01:18:20+02	2014-10-24 01:18:20.331801+02	2922	2014-10-24 01:18:20.332821+02	malaria
525426024168051000	415238728	@JennySeitllari let's be honest she probably ate it ????	0	42.674697	-83.089469	0	2014-10-24 01:18:20+02	2014-10-24 01:18:20.936079+02	7774	2014-10-24 01:18:20.937169+02	cancer
525426003846656000	868588897	@corinjoyx3 @ImCravingFood ill make you some but theyll probably suck	0	41.807509	-88.078576	0	2014-10-24 01:18:15+02	2014-10-24 01:18:16.068387+02	1634	2014-10-24 01:18:16.069522+02	cholera
525426004484178000	2548612038	Marvel's "Avengers: Age of Ultron" - Teaser Trail???: http://t.co/KmwcvDiwuG Im too excited to see this movies. Avengers 2 looks amazin ????????	0	29.963611	-97.839811	0	2014-10-24 01:18:16+02	2014-10-24 01:18:16.203898+02	6993	2014-10-24 01:18:16.204999+02	cold
525426006044447000	35322251	Apparently people are still 12	0	53.469952	-2.241875	0	2014-10-24 01:18:16+02	2014-10-24 01:18:16.654602+02	24682	2014-10-24 01:18:16.655676+02	cold
525426006942044000	797244169	AI MDS ELA VAI CANTAR SALVA ME AAAAAAAAAAAA	0	-22.750925	-43.42902	0	2014-10-24 01:18:16+02	2014-10-24 01:18:16.767114+02	68074	2014-10-24 01:18:16.76819+02	typhoid
525426009202766000	266046565	I am very worried. Lusca fled. Run away! http://t.co/2B5DM2OKbp	0	-16.364877	-39.017929	0	2014-10-24 01:18:17+02	2014-10-24 01:18:17.439985+02	2738	2014-10-24 01:18:17.441225+02	fever
525426015254766000	175558310	#HighWestDistillery #AMidwinterNightsDram A blend of straight rye whiskeys finished in French oak and??? http://t.co/LWN4KgJiY6	0	34.151887	-118.361923	0	2014-10-24 01:18:18+02	2014-10-24 01:18:18.793784+02	1534	2014-10-24 01:18:18.794977+02	cold
525426016400196000	525787142	Sergeant-at-Arms hailed as hero for stopping Parliament Hill gunman http://t.co/9nasA9gvE5 via @CTVNews	0	53.549235	-113.535255	0	2014-10-24 01:18:18+02	2014-10-24 01:18:19.030277+02	222	2014-10-24 01:18:19.031383+02	fever
525426017004184000	301893566	Can't wait to the new music video for #StealMyGirl. xx http://t.co/vm5zh3YUFM	0	-30.291239	153.10079	0	2014-10-24 01:18:19+02	2014-10-24 01:18:19.390502+02	65202	2014-10-24 01:18:19.391778+02	cancer
525426019889869000	1890859333	Shaina cutting her hair and moving outta town ????????????bye Jada Pinkett	0	41.533964	-81.556469	0	2014-10-24 01:18:19+02	2014-10-24 01:18:19.863093+02	25951	2014-10-24 01:18:19.864169+02	dengue
525426022683251000	1518287514	30, 60 &amp; 90 Day Commitments, 4x per week for 1 1/2hr can get you there if you really want??? http://t.co/cCdnUZ0aTf	0	41.089558	-73.501458	0	2014-10-24 01:18:20+02	2014-10-24 01:18:20.52273+02	1270	2014-10-24 01:18:20.523863+02	fever
525426025342464000	35232099	@sarahciroc14 everyone is so far apart ????	0	38.224785	-85.76831	0	2014-10-24 01:18:21+02	2014-10-24 01:18:21.193116+02	32937	2014-10-24 01:18:21.194233+02	fever
525426029955781000	2147901726	@mandiffur take pride in that	0	44.556566	-94.219983	0	2014-10-24 01:18:22+02	2014-10-24 01:18:22.303176+02	4303	2014-10-24 01:18:22.304247+02	bronchitis
525426003230073000	190355729	@IceMakeDreams ?? mt legal *u*	0			0	2014-10-24 01:18:15+02	2014-10-24 01:18:15.892593+02	71140	2014-10-24 01:18:15.893627+02	cold
525426005218193000	66881348	Can we just go back to my summer break ?? Lol	0	33.960649	-117.329514	0	2014-10-24 01:18:16+02	2014-10-24 01:18:16.358395+02	7136	2014-10-24 01:18:16.359378+02	flu
525426008590402000	630588347	???@JohnEGotMoney: Buffs &gt; wing stop??? yous trippin .	0	29.478959	-98.52311	0	2014-10-24 01:18:17+02	2014-10-24 01:18:17.180764+02	60059	2014-10-24 01:18:17.181777+02	cold
525426008934334000	1624606130	@bizzluke i will dm you to Justin x	0			0	2014-10-24 01:18:17+02	2014-10-24 01:18:17.66786+02	48101	2014-10-24 01:18:17.668945+02	bronchitis
525426014785405000	51716922	I have no idea what I am doing, I have no idea what I'm doing	0			0	2014-10-24 01:18:18+02	2014-10-24 01:18:18.637942+02	4080	2014-10-24 01:18:18.638993+02	fever
525426016685392000	910472396	Oh and currently waiting on onslow county cops to show up but yanno that's my life	0	34.549831	-77.377275	0	2014-10-24 01:18:18+02	2014-10-24 01:18:19.08966+02	10353	2014-10-24 01:18:19.090752+02	cancer
525426023085904000	1666676112	@zellywayout blonde	0	28.591813	-81.326268	0	2014-10-24 01:18:20+02	2014-10-24 01:18:20.64255+02	15365	2014-10-24 01:18:20.643469+02	typhoid
525426029046014000	772920954	I don't understand how a WOMAN can be against another WOMAN running for any type of office just because she is a WOMAN.	0			0	2014-10-24 01:18:21+02	2014-10-24 01:18:22.045548+02	3164	2014-10-24 01:18:22.046507+02	cold
525426029415129000	39885676	@Gabe_MG just realized my hair was a bit longer last time we met lol http://t.co/NXQ6wnVvPF	0	40.735554	-74.040122	0	2014-10-24 01:18:22+02	2014-10-24 01:18:22.237097+02	1629	2014-10-24 01:18:22.238281+02	flu
525426030279160000	1037249382	@wildlife_uk @Promote_Thanet @JohnBryant1404 we call them stink bugs! Lol	0	35.871611	-80.330525	0	2014-10-24 01:18:22+02	2014-10-24 01:18:22.382404+02	14898	2014-10-24 01:18:22.383441+02	cold
525426030979605000	1085386393	Legal age is ????????????	0	15.148332	120.613258	0	2014-10-24 01:18:22+02	2014-10-24 01:18:22.515303+02	23249	2014-10-24 01:18:22.516314+02	cholera
525426005440467000	461714135	Talking No Money Quick To Get Declined'	0			0	2014-10-24 01:18:16+02	2014-10-24 01:18:16.412704+02	12814	2014-10-24 01:18:16.413726+02	cancer
525426008590389000	2262914523	isto de ter a puta da @2fab4youall e da @4nickk8 nos favs atrofia.me sp a tweetarem oh crl	0	38.67697	-9.160467	0	2014-10-24 01:18:17+02	2014-10-24 01:18:17.221326+02	4270	2014-10-24 01:18:17.222424+02	cold
525426014332400000	382567217	Unfortunately in life, you can't please everyone! ????	0	52.450293	1.715376	0	2014-10-24 01:18:18+02	2014-10-24 01:18:18.534604+02	10203	2014-10-24 01:18:18.535667+02	cold
525426024218378000	2745860932	@RyanPaevey @MrDariusBrown @extratv	0	42.903235	-78.836999	0	2014-10-24 01:18:20+02	2014-10-24 01:18:20.92496+02	754	2014-10-24 01:18:20.926176+02	fever
525426029989757000	420648742	@theycallmegaf keep them fresh this time gaf	0	51.071578	-1.773964	0	2014-10-24 01:18:22+02	2014-10-24 01:18:22.296409+02	3093	2014-10-24 01:18:22.297484+02	flu
525426034414731000	423781079	@Blue_DreamMN would be contradicting for me to say it. But you go right for it girl, I'm glad you said something to her haha	0	46.878176	-96.786401	0	2014-10-24 01:18:23+02	2014-10-24 01:18:23.333253+02	17975	2014-10-24 01:18:23.334317+02	cold
525426035538793000	398471572	We're so late to matts show omg hahaha	0	42.975985	-78.805007	0	2014-10-24 01:18:23+02	2014-10-24 01:18:23.621166+02	36567	2014-10-24 01:18:23.622301+02	diabetes
525426002160521000	123546042	I don't even like cats, but try telling that to Jameson and Oliver. http://t.co/614JxpgMkD	0	40.549114	-75.554482	0	2014-10-24 01:18:15+02	2014-10-24 01:18:16.470778+02	111	2014-10-24 01:18:16.471917+02	cold
525426007155937000	1121034776	Just got the girl from Panda Express Twitter ????????	0	41.156143	-87.85083	0	2014-10-24 01:18:16+02	2014-10-24 01:18:16.820574+02	29870	2014-10-24 01:18:16.821571+02	typhoid
525426007608934000	264560818	Nigga tell you labels dead they lying too you. Markets fluctuate all the time don't hedge your bet off bad information	0	30.426081	-91.183842	0	2014-10-24 01:18:16+02	2014-10-24 01:18:16.968788+02	147556	2014-10-24 01:18:16.969783+02	small-pox
525426009525719000	139859788	@TheTumblrPosts why the fuck does that little boy have uggs on?	0	42.147028	-83.276179	0	2014-10-24 01:18:17+02	2014-10-24 01:18:17.486602+02	6702	2014-10-24 01:18:17.487612+02	small-pox
525426011157307000	2200800782	Got some new claws ????	0	34.004882	-84.297089	0	2014-10-24 01:18:17+02	2014-10-24 01:18:17.801428+02	4648	2014-10-24 01:18:17.802439+02	fever
525426012184928000	215091878	@TwiteandoenSOL CON EL BENEPL??CITO DE "ASNAR"	0	41.383637	2.132444	0	2014-10-24 01:18:17+02	2014-10-24 01:18:18.131788+02	22728	2014-10-24 01:18:18.132808+02	flu
525426012822463000	2747271745	@stealmyxana @liambecil MEUM DJEUSSM OLHA ESSE HOMEM http://t.co/hJ09Rtcgma	0	-25.39232	-49.298333	0	2014-10-24 01:18:18+02	2014-10-24 01:18:18.307092+02	4131	2014-10-24 01:18:18.308306+02	cholera
